Transaction_Number,Office_FilerType,Date_Received_Filed,Transaction_Date,Ticker,Asset_Name,Transaction_Type,Amount
6478,"Perdue, David (Senator)",12-08-2016,20-11-2015,--,CVC,Sale (Partial),8000.5
6479,"Perdue, David (Senator)",12-08-2016,20-11-2015,--,WFM,Purchase,8000.5
6480,"Perdue, David (Senator)",12-08-2016,20-11-2015,--,WMT,Purchase,8000.5
6481,"Perdue, David (Senator)",23-11-2015,20-11-2015,--,LNT,Sale (Partial),75000.5
6482,"Perdue, David (Senator)",23-11-2015,20-11-2015,--,CVC,Sale (Partial),8000.5
6483,"Perdue, David (Senator)",23-11-2015,20-11-2015,--,WFM,Purchase,8000.5
6484,"Perdue, David (Senator)",23-11-2015,20-11-2015,--,WMT,Purchase,8000.5
6485,"Whitehouse, Sheldon (Senator)",16-06-2016,20-11-2015,UA,"Under Armour, Inc.",Purchase,8000.5
6486,"Whitehouse, Sheldon (Senator)",16-06-2016,20-11-2015,WMT,Wal-Mart Stores Inc.,Purchase,8000.5
6487,"Perdue, David (Senator)",12-08-2016,19-11-2015,--,WFM,Purchase,8000.5
6488,"Perdue, David (Senator)",12-08-2016,19-11-2015,--,WFM,Purchase,8000.5
6489,"Perdue, David (Senator)",23-11-2015,19-11-2015,--,WFM,Purchase,8000.5
6490,"Perdue, David (Senator)",23-11-2015,19-11-2015,--,WFM,Purchase,8000.5
6491,"Capito, Shelley Moore (Senator)",12-12-2015,18-11-2015,--,SIGMA ALDRICH CORP,Sale (Full),8000.5
6492,"Capito, Shelley Moore (Senator)",12-12-2015,18-11-2015,--,SIGMA ALDRICH CORP,Sale (Full),8000.5
6493,"Capito, Shelley Moore (Senator)",12-12-2015,18-11-2015,--,SIGMA ALDRICH CORP,Sale (Full),8000.5
6494,"Carper, Thomas R. (Senator)",01-12-2015,18-11-2015,--,Conagra Foods Inc,Sale (Full),8000.5
6495,"Carper, Thomas R. (Senator)",01-12-2015,18-11-2015,--,Tyson Foods Inc Cl A,Purchase,8000.5
6496,"King, Angus (Senator)",14-12-2015,18-11-2015,--,SIAL - Sigma Aldrich Corp,Sale (Full),32500.5
6497,"Perdue, David (Senator)",12-08-2016,18-11-2015,--,WFM,Purchase,8000.5
6498,"Perdue, David (Senator)",12-08-2016,18-11-2015,--,WMT,Purchase,8000.5
6499,"Perdue, David (Senator)",12-08-2016,18-11-2015,--,WMT,Purchase,8000.5
6500,"Perdue, David (Senator)",12-08-2016,18-11-2015,--,WFM,Purchase,8000.5
6501,"Perdue, David (Senator)",23-11-2015,18-11-2015,--,WFM,Purchase,8000.5
6502,"Perdue, David (Senator)",23-11-2015,18-11-2015,--,WMT,Purchase,8000.5
6503,"Perdue, David (Senator)",23-11-2015,18-11-2015,--,WMT,Purchase,8000.5
6504,"Perdue, David (Senator)",23-11-2015,18-11-2015,--,WFM,Purchase,8000.5
6505,"Perdue, David (Senator)",12-08-2016,17-11-2015,--,WFM,Purchase,32500.5
6506,"Perdue, David (Senator)",12-08-2016,17-11-2015,--,WMT,Purchase,8000.5
6507,"Perdue, David (Senator)",12-08-2016,17-11-2015,--,WMT,Purchase,8000.5
6508,"Perdue, David (Senator)",23-11-2015,17-11-2015,--,WFM,Purchase,32500.5
6509,"Perdue, David (Senator)",23-11-2015,17-11-2015,--,WMT,Purchase,8000.5
6510,"Perdue, David (Senator)",23-11-2015,17-11-2015,--,WMT,Purchase,8000.5
6511,"Hoeven, John (Senator)",30-11-2015,13-11-2015,--,CG,Sale (Full),75000.5
6512,"Hoeven, John (Senator)",30-11-2015,13-11-2015,--,ETP,Sale (Full),75000.5
6513,"Hoeven, John (Senator)",30-11-2015,13-11-2015,--,LGCY,Sale (Full),8000.5
6514,"Hoeven, John (Senator)",30-11-2015,13-11-2015,--,VNR,Sale (Full),32500.5
6515,"Hoeven, John (Senator)",30-11-2015,13-11-2015,--,LINE,Sale (Full),8000.5
6516,"Perdue, David (Senator)",12-08-2016,12-11-2015,--,AVP,Sale (Partial),8000.5
6517,"Perdue, David (Senator)",12-08-2016,12-11-2015,--,SPY,Purchase,8000.5
6518,"Perdue, David (Senator)",12-08-2016,12-11-2015,--,DVN,Sale (Full),75000.5
6519,"Perdue, David (Senator)",12-08-2016,12-11-2015,--,BAX,Sale (Partial),175000.5
6520,"Perdue, David (Senator)",12-08-2016,12-11-2015,--,KN,Sale (Full),75000.5
6521,"Perdue, David (Senator)",12-08-2016,12-11-2015,--,ADT,Sale (Full),175000.5
6522,"Perdue, David (Senator)",12-08-2016,12-11-2015,--,USG,Sale (Full),75000.5
6523,"Perdue, David (Senator)",12-08-2016,12-11-2015,--,DISCA,Sale (Full),175000.5
6524,"Perdue, David (Senator)",12-08-2016,12-11-2015,--,CBS,Sale (Full),175000.5
6525,"Perdue, David (Senator)",12-08-2016,12-11-2015,--,AXLL,Sale (Full),75000.5
6526,"Perdue, David (Senator)",12-08-2016,12-11-2015,--,MOS,Sale (Full),75000.5
6527,"Perdue, David (Senator)",12-08-2016,12-11-2015,--,WPX,Sale (Full),32500.5
6528,"Perdue, David (Senator)",12-08-2016,12-11-2015,--,SPY,Purchase,750000.5
6529,"Perdue, David (Senator)",23-11-2015,12-11-2015,--,AVP,Sale (Partial),8000.5
6530,"Perdue, David (Senator)",23-11-2015,12-11-2015,--,SPY,Purchase,8000.5
6531,"Perdue, David (Senator)",23-11-2015,12-11-2015,--,DVN,Sale (Full),75000.5
6532,"Perdue, David (Senator)",23-11-2015,12-11-2015,--,BAX,Sale (Partial),175000.5
6533,"Perdue, David (Senator)",23-11-2015,12-11-2015,--,KN,Sale (Full),75000.5
6534,"Perdue, David (Senator)",23-11-2015,12-11-2015,--,ADT,Sale (Full),175000.5
6535,"Perdue, David (Senator)",23-11-2015,12-11-2015,--,USG,Sale (Full),75000.5
